NC(=O)c1sc2cccc(c3sc(cc3)C(=O)NC4CC4)c2c1,O97
CCOc1cc(C)c(F)c(c1)C(=O)NN[S](=O)(=O)c2ccc3ccccc3c2,O9A
CCOc1cc(C)c(F)c(c1)C(=O)NN[S](=O)(=O)c2ccccc2,O9D
Cc1cc(cc(C(=O)NN[S](=O)(=O)c2ccccc2)c1F)n3cccn3,O9G
Cc1cc(cc(C(=O)NN[S](=O)(=O)c2ccccc2)c1F)c3ccccn3,O9J
CN[CH](C[CH](OC(C)=O)c1scc(C=O)n1)C(C)C,O9K
Cc1cc(cc(C(=O)NN[S](=O)(=O)c2ccccc2)c1F)c3ncccn3,O9M
COC(=O)[CH](N)C[CH](N)Cc1ccccc1,O9N
Cc1cc(OCC=C)cc(c1F)C(=O)NN[S](=O)(=O)c2ccccc2,O9P
Cc1cccc(c1)C2=CC(=O)c3c(O)cc(O)cc3O2,O9Q
CC(C)Oc1cc(C)c(F)c(c1)C(=O)NN[S](=O)(=O)c2ccccc2,O9S
Cc1ccc(cc1)C2=CC(=O)c3c(O)cc(O)cc3O2,O9T
CCCOc1cc(C)c(F)c(c1)C(=O)NN[S](=O)(=O)c2ccccc2,O9V
C[CH]1CN(CCN1C(=O)C=Cc2ccc(Cl)cc2Cn3nnc(C)n3)Cc4ccc(F)cc4,O9W
Cc1cc(cc(C(=O)NN[S](=O)(=O)c2ccccc2)c1F)n3nccn3,O9Y
Oc1cc(O)c2C(=O)C=C(Oc2c1)c3ccc(F)cc3,O9Z
Nc1oc(cn1)C(=O)N(Cc2ccccc2)Cc3ccccc3,OA2
Cc1c(ccc2nc(N)nc(N)c12)c3ccccc3,OA4
Nc1nc(N)nc(OCCOc2ccccc2)n1,OA5
CC1(C)S[CH](N[CH]1C(O)=O)[CH](NC(=O)[CH](N)c2ccccc2)C(O)=O,OAE
Nc1nc(N)c2cc(CNc3cc(Cl)ccc3Cl)cnc2n1,OAG
OC(=O)C(=O)Nc1cc2[nH]ccc2cc1C(O)=O,OAI
Cc1cc(Oc2ccc(CC(=O)N3CCOC[CH]3C(O)=O)cc2)ccc1C#N,OAJ
OC[CH]1O[CH](NC(=O)c2ccccc2)[CH](O)[CH](O)[CH]1O,OAK
OC(=O)Cc1ccc2C(=O)c3cccc(O)c3C(=O)c2c1O,OAL
Cn1ncc(c1N)c2nnc(C)n2CCCn3ccnc3,OAM
CC(C)NC[CH]1CCc2cc(CO)c(cc2N1)[N+]([O-])=O,OAQ
CCN(CCn1cccn1)C(=O)Cc2ccc(Oc3ccc(C#N)c(C)c3)cc2,OAV
CC(C)N1C(=O)C(=Nc2c(C)nc(N)nc12)c3c[nH]nc3,OAW
Clc1ccc(cc1)C(=O)NCN(CC2CC2)C=O,OAX
Oc1ccc(cc1)C2=C([CH]3O[CH]2C[CH]3[S](=O)(=O)Nc4ccccc4)c5ccc(O)cc5,OB1
CN(c1ccccc1)[S](=O)(=O)[CH]2C[CH]3O[CH]2C(=C3c4ccc(O)cc4)c5ccc(O)cc5,OB2
CN(c1ccccc1Cl)[S](=O)(=O)[CH]2C[CH]3O[CH]2C(=C3c4ccc(O)cc4)c5ccc(O)cc5,OB3
CCN(c1ccc(OC)cc1)[S](=O)(=O)[CH]2C[CH]3O[CH]2C(=C3c4ccc(O)cc4)c5ccc(O)cc5,OB4
CCN(c1ccc(OC)cc1)[S](=O)(=O)[CH]2C[CH]3O[CH]2C(=C3c4ccc(O)cc4)c5ccc(O)cc5,OB5
CCN(c1ccc(Cl)cc1)[S](=O)(=O)[CH]2C[CH]3O[CH]2C(=C3c4ccc(O)cc4)c5ccc(O)cc5,OB6
CCN(c1ccc(Cl)cc1)[S](=O)(=O)[CH]2C[CH]3O[CH]2C(=C3c4ccc(O)cc4)c5ccc(O)cc5,OB7
CCN(c1ccc2ccccc2c1)[S](=O)(=O)[CH]3C[CH]4O[CH]3C(=C4c5ccc(O)cc5)c6ccc(O)cc6,OB8
Oc1ccc(cc1)C2=C([CH]3O[CH]2C[CH]3[S](=O)(=O)N(CC(F)(F)F)c4ccccc4)c5ccc(O)cc5,OB9
Oc1ccc(cc1)C2=C([CH]3O[CH]2C[CH]3[S](=O)(=O)Oc4cccc(Br)c4)c5ccc(O)cc5,OBB
Oc1ccc(cc1)C2=C([CH]3O[CH]2C[CH]3[S](=O)(=O)Oc4ccccc4F)c5ccc(O)cc5,OBC
Cc1ccc(cc1)C(=O)NCc2cn(nn2)[CH](CC(=O)N=O)Cc3ccc4ccccc4c3,OBD
C[NH+]1[CH]2CC[CH]1[CH]([CH](C2)OC(=O)c3cccc(O)c3)C([O-])=O,OBE
Nc1nc2[nH]cnc2c(OCc3ccccc3)n1,OBG
Oc1ccc(cc1)C2=C([CH]3O[CH]2C[CH]3[S](=O)(=O)OC4C=CCC=C4)c5ccc(O)cc5,OBH
ON=Cc1cc[n+](COC[n+]2ccc(cc2)C=NO)cc1,OBI
Oc1ccc(cc1)C2=C([CH]3O[CH]2C[CH]3[S](=O)(=O)Oc4ccc(Br)cc4)c5ccc(O)cc5,OBM
Oc1ccccc1c2ccccc2[S](O)=O,OBP
COc1ccc2[CH](OC(=O)c2c1N)[CH]3N(C)CCc4cc5OCOc5c(OC)c34,OBQ
OC(=O)CSc1ncnc2cc(sc12)c3sc4ccccc4c3,OBW
CC(=O)Nc1sc2cccc(c3sc(cc3)C(=O)NC4CC4)c2c1,OBY
Cc1ccc(cc1NC(=O)c2cnn(c2N)c3ccccc3)C(=O)Nc4ccon4,OCG
NC(=O)c1sc2cccc(c3sc(cc3)C(=O)NCc4cccc(N)c4)c2c1,OCJ
CCC[C]1(C)N(CC)C(=O)c2ccccc2NC1=O,OCK
NC(=O)[CH]1CCCc2c1[nH]c3ccc(Cl)cc23,OCZ
NCCCNC(=O)c1sc(cc1)c2cccc3sc(cc23)C(N)=O,OD1
CSc1ccc(cc1)c2sc3c(SCC(O)=O)ncnc3c2,OD2
NCCCNC(=O)c1sc(cc1)c2cccc3sc(cc23)C(O)=O,OD4
N[CH]1CCC(=O)N2CCC[CH](N2C1=O)C(O)=O,ODA
CCOC(=O)[CH]1[CH]2O[CH]([CH]1C(=O)OCC)C(=C2c3ccc(O)cc3)c4ccc(O)cc4,ODE
O=C(Cc1ccc(cc1)C2CC2)N3CCN(CC3)c4ccc(nn4)C#N,ODG
O=C(NCc1occc1)c2ccc3nccnc3c2,ODH
COc1ccc2n(c1)ncc2C(=O)Nc3ccc(NC(=O)c4nn(C)c5ccccc45)cc3C,ODJ
C[CH]1[CH]2CC[CH]3[C]45CO[C](O)([CH](O)[CH]4C(C)(C)CC[CH]5O)[C]3([CH]2O)C1=O,ODN
CCC[C]1(C)N(C)C(=O)c2ccccc2NC1=O,ODQ
CCOc1cc(cc(c1)c2c(C)onc2C)[CH](C)O,ODR
CC1=C([CH](Oc2c(O)cccc12)c3ccc(OCCN4CC(CF)C4)cc3)c5cccc(O)c5,ODY
C[C](CC(O)=C)(NC(=O)Cc1ccc(O)cc1)C=O,ODZ
CCCN(CCC)[S](=O)(=O)c1ccc2[nH]c(nc2c1)c3ccccc3,OE1
N[S](=O)(=O)CCNC(=O)C(Cc1ccc(O)c(Br)c1)=NO,OE2
O=C(Nc1ccc(CN2C(=O)c3ccccc3C2=O)cc1)N4CC(C4)c5cccnc5,OE4
Cc1ccc(cc1)n2nc(cc2NC(=O)c3ccc(CNC(=O)c4cnn(c4N)c5ccccc5)cc3)C(C)(C)C,OE5
NC1=Nc2[nH]cc(Cc3ccc(cc3)C(=O)Nc4cc(Cl)ccc4C(O)=O)c2C(=O)N1,OE7
COc1ccc(C(O)=O)c(NC(=O)c2ccc(Cc3c[nH]c4N=C(N)NC(=O)c34)cc2)c1,OEA
COc1ccc(CC(O)=O)c(NC(=O)c2ccc(Cc3c[nH]c4N=C(N)NC(=O)c34)cc2)c1,OED
CC(C)(C)OC(=O)N[C](C)(CC(O)=C)C=O,OEE
CC(C)c1cc(Oc2c(Br)cc(CCC(O)=O)cc2Br)ccc1O,OEF
NC1=Nc2[nH]cc(Cc3ccc(cc3)C(=O)Nc4cc(ccc4C(O)=O)C(O)=O)c2C(=O)N1,OEJ
C[CH](O)[CH](C(O)=O)C1=N[CH]([CH](S[CH]2Cn3cnc[n+]3C2)[CH]1C)C(O)=O,OEN
NC1=Nc2[nH]cc(Cc3ccc(cc3)C(=O)Nc4cc(ccc4CC(O)=O)C(O)=O)c2C(=O)N1,OEP
C[CH](O)[CH]([CH]1NC(=C(S[CH]2Cn3cnc[n+]3C2)[CH]1C)C(O)=O)C(O)=O,OEQ
COc1ccc(cc1c2cc(n3cccnc23)C(C)=O)C(=O)NC4CCC4,OEZ
NC1=Nc2[nH]cc(Cc3ccc(cc3)C(=O)NCc4ccccc4C(O)=O)c2C(=O)N1,OF4
COc1ccc(OC)c(c1)c2cc(n3cccnc23)C(C)=O,OF5
NC1=Nc2[nH]cc(Cc3ccc(cc3)C(=O)Nc4ccccc4CC(O)=O)c2C(=O)N1,OF7
CC(=O)c1cc(c2ccccn2)c3ncccn13,OF8
Oc1ccc(cc1)C2=C([CH]3O[CH]2C[CH]3[S](=O)(=O)Oc4cccc(F)c4)c5ccc(O)cc5,OFB
NC1=Nc2[nH]cc(Cc3ccc(cc3)C(=O)Nc4cc(ccc4CC(O)=O)C#N)c2C(=O)N1,OFD
C[CH](Oc1cc(cnc1N)c2c[nH]nc2C)c3cc(F)ccc3n4nccn4,OFG
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(O)cc3,OFI
NC(=O)c1ccc(C(O)=O)c(NC(=O)c2ccc(Cc3c[nH]c4N=C(N)NC(=O)c34)cc2)c1,OFJ
CC(=O)c1cc(c2ccccc2)c3ncccn13,OFK
OC(=O)c1ccccc1Nc2ccccc2C(F)(F)F,OFL
C[CH]1O[C](O)(N=C1C2=NC(=Cc3ccc(O)cc3)C(=O)N2CC(O)=O)[CH](N)Cc4ccccc4,OFM
CCN(CC)[S](=O)(=O)c1ccc2NC(=O)C(=C3Nc4ccccc4C3=NO)c2c1,OFT
C[C]1(CN(CCO1)[S](=O)(=O)c2ccc(nc2)N3C(=O)CCC3=O)C(=O)NCC4(N)C5CC6CC(C5)CC4C6,OFW
CCNC(=N)NCC1C2CC3CC(C2)CC1C3,OFZ
NC1=Nc2[nH]cc(Cc3ccc(cc3)C(=O)Nc4cc(ccc4C(O)=O)C#N)c2C(=O)N1,OG1
CCNC(=N)NC12CC3CC(CC(C3)C1)C2,OG2
NC1=Nc2[nH]cc(Cc3ccc(cc3)C(=O)Nc4ccccc4CCC(O)=O)c2C(=O)N1,OG4
NC1=NC(=O)c2c(Cc3ccc(cc3)C(=O)Nc4ccccc4C(O)=O)c[nH]c2N1,OG7
CNc1cc(F)cc2c1[nH]c3nc(Oc4cnc(C)nc4)nc(N5C[CH]6C(N)[CH]6C5)c23,OGH
CC1=C([CH](Oc2ccc(O)cc12)c3ccc(OCCN4CC(CF)C4)cc3)c5cccc(O)c5,OGJ
CC[CH]1C[CH]2[CH](CCC2=O)[CH](C1)C(=O)N[C]3(C[CH]3CC)C(O)=O,OGK
COC(=O)NCCCCc1[nH]c(CO)cn1,OGM
CN(C)c1ccc2c(OC3=CC(C=CC3=C2c4cc(ccc4C(O)=O)C(=O)NCc5ccc(C)cc5)=[N+](C)C)c1,OGQ
OCc1c[nH]c(CCCc2ccccc2)n1,OGY
OCc1c[nH]c(CCCCNC(=O)c2ccccc2)n1,OH1
CO[CH](CCc1[nH]cc(CO)n1)c2ccccc2,OH4
C[CH](N)C1=NC(=Cc2ccc(O)c(Cl)c2)C(=O)N1CC(O)=O,OHD
CC(C)Oc1cncc(c1)c2ccc3cnc(n3c2)C(=O)NCC4CCOCC4,OHK
COc1ccc(cc1)[S](=O)(=O)N(CC(=O)NO)Cc2ccncc2,OHL
CCC(c1ccccc1)=C(c2ccc(O)cc2)c3ccc(OCCN(C)C)cc3,OHT
OCc1[nH]c(CCCCNC(=O)OCc2ccccc2)nc1,OHV
CCCc1c([nH]c2cc(OC(F)(F)F)ccc12)[CH]3CCCCN3CCN4CCOCC4,OHW
CCC(=O)N1CCN(CC1)C2=NC(=O)N(c3ccccc3C(C)C)c4cc(c(Cl)cc24)c5c(O)cccc5F,OHY
OCCc1ccccc1NC(=O)Nc2cc(Cl)cc(OC(F)(F)F)c2,OHZ
CC[CH](C)[CH](N)[C]1(O)O[CH](C)C(=N1)C2=NC(=Cc3ccc(O)cc3)C(=O)N2CC(O)=O,OIM
CN1[CH]2CC[CH]1CC(C2)OC(=O)[CH](CO)c3ccccc3,OIN
O[CH]1C[CH](O[CH]1CO[P](O)(O)=O)n2cnc3C(=O)NC=Nc23,OIP
CCC(=O)N1CCN(CC1)c2nnc(c3ccccc3)c4cc(c(Cl)cc24)c5c(O)cccc5F,OJ1
OCCc1ccccc1NC(=O)Nc2cccc(OC(F)(F)F)c2,OJ2
Clc1cccc(c1)c2c[nH]c3ncnc(N4CCOCC4)c23,OJ5
Cc1[nH]c2ccccc2c1c3ncc(cc3Cl)C(F)(F)F,OJ7
O[CH]([CH]1CCc2cc(Oc3ccccc3)ccc2C1)c4oc(cn4)c5ccccn5,OJ8
CC(C)N1CCN(CCNC2CCN(CC2)c3cccc(c3)c4[nH]c5ccc(F)cc5c4)CC1,OJA
OCc1[nH]c(CCCCNC(=O)Cc2ccccc2)nc1,OJG
C[CH]1CCN(C1)[S](=O)(=O)c2cc(NC(=O)CN3C(=O)N[C](C)(C4CC4)C3=O)ccc2Br,OJH
COC(=O)N(CCCCc1[nH]cc(CO)n1)Cc2ccccc2,OJJ
OCc1c[nH]c(CCCCNC(=O)C=C)n1,OJP
Cc1ncc(CO[P](O)(O)=O)c(C[NH2+]c2conc2O)c1O,OJQ
OC(=O)CCN1C(=O)Oc2cc(OCC3CCC3)c(Cl)cc12,OK1
NCc1ccc(cc1)C(=O)N[CH]2Cc3cccc(C(O)=O)c3O[B-]2(O)O,OK3
CC1=CN([CH]2C[CH](O)[CH](CO[P](O)(S)=O)O2)C(=O)N=C1N,OKN
COc1ncc(cc1N[S](C)(=O)=O)c2cc3[nH]ncc3c(c2)c4oc(CN5C[CH](C)O[CH](C)C5)cn4,OKO
CO[CH]1[CH](O)[CH](CO[P](O)(S)=O)O[CH]1N2C=CC(=O)NC2=O,OKT
CC(=O)N1CCc2cc(ccc12)[S](=O)(=O)N3CCN(CC3)c4cccc(c4)C(F)(F)F,OKV
CC(=O)N1CCc2cc(ccc12)[S](=O)(=O)N3CCN(CC3)c4cc(Cl)cc(c4)C(F)(F)F,OKY
CCCN[S](=O)(=O)c1ccc(cc1)N2C(=O)C=CC2=O,OKZ
CCOc1cc(ccc1C(O)=O)c2nc(cnc2N)c3cc(OC)c(OC)c(OC)c3,OL2
O=C(Nc1cccc(c1)N2C(=O)C=CC2=O)c3occc3,OL8
N[CH](Cc1cncn1CC(=O)c2ccc(Br)cc2)C(O)=O,OLD
CCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4[nH]nnn4)C(O)=O)C(C)(C)O,OLM
Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12,OLO
CC(C)n1cnc2c1NC(=NC2=Nc3cccc(Cl)c3)NCCO,OLP
Oc1ccc2nc(sc2c1)C3=NC(=O)CS3,OLU
N#Cc1cccc(CNCCc2ccnc(n2)n3ccnc3)c1,OLW
CC[CH](C)NC(=O)c1ccccc1C[NH+](C)Cc2ccc3OCOc3c2C(O)=O,OM2
C[NH+](Cc1ccccc1C(=O)NCC2CCCCC2)Cc3ccc4OCOc4c3C(O)=O,OM3
COc1ccc(cc1Cl)c2ccc(Cl)c(Cl)c2,OM4
NC(=O)c1c(F)ccc(OCc2cccc(Cl)c2)c1F,OM8
COc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2,OMF
Cc1cc(Oc2ccc(CC(=O)N3CCOC[CH]3C(O)=O)cc2)ccc1C#N,OMJ
Cn1nc(c(Br)c1C(F)(F)F)c2cc(C(O)=O)c(Cl)cc2F,OMN
CO[CH]1[CH](O)[CH](CO[P](O)(O)=O)O[CH]1N2C=CC(=O)NC2=O,OMU
NC(=O)c1c(F)ccc(OCc2cccc(c2)C(F)(F)F)c1F,OMW
OC(=O)c1nc(Cc2ccc(Cl)c(Cl)c2)nc(O)c1O,ON1
Cc1[nH]c(C(=O)Nc2sc3cc(NC(=O)CCN)ccc3n2)c(Cl)c1Cl,ON2
Oc1ccc(C=C2Sc3ccc(cc3NC2=O)[S](=O)(=O)Cc4c(Cl)cccc4Cl)cc1[N](=O)=O,ON6
Cc1ccccc1CN2C(=O)C3=C(CCN(Cc4ccccc4)C3)n5ccnc25,ONC
NC(=O)c1sc2cccc(c3sc(cc3)C(=O)NCc4ccccc4N)c2c1,OND
O[CH]1[CH](O)[CH](O[CH]1CO[P](O)(O)=O)N2C=CC(=O)C=C2,ONE
Oc1ccc(cc1Sc2ccc3OCCOc3c2)C(=O)N4Cc5ccccc5C4,ONG
Cc1ccc(Sc2cc(ccc2O)C(=O)N3Cc4ccccc4C3)cc1C,ONJ
Cn1c(cc2c(Cl)c(Cl)ccc12)C(=O)NC3(COC3)c4ccc(cc4)[CH](C(O)=O)c5cccnc5,ONS
OC[CH](NC(=O)c1[nH]c2cc(OC[CH]3CNC(=O)O3)c(Cl)cc2c1)c4ccc(cc4)C(O)=O,ONV
CN(CCc1noc(C)n1)C(=O)Cc2ccc(Oc3ccc(C#N)c(C)c3)cc2,ONY
OC(=O)CNC(=O)c1cccc2OCOc12,ONZ
COCc1ccc(OC(F)(F)F)c(CNC(=O)Nc2n3ccnc(C)c3nc2c4ccccc4)c1,OO7
O[P](O)(=O)c1ccccc1OCC(=O)NCc2ccccc2,OO8
CC(C)(C)c1cc(NC(=O)COC(=O)c2ccc(cc2)n3cnnn3)n(n1)c4ccccc4,OOD
CCCCC(=O)C1=C(O)C(=O)c2c(O)c(O)cc(O)c2C1=O,OOH
CC1=CN2C(=O)C=C(CSc3sc(NC(=O)Nc4cccc(c4)C(F)(F)F)nn3)N=C2C=C1,OOJ
CC(C)(C)c1cc(NC(=O)CSc2nnnn2c3ccc(O)cc3)n(n1)c4ccccc4,OOM
O=C(Nc1ccc(cc1N2CCOCC2)N3CCOCC3)c4cccc(Oc5ccccc5)c4,OOY
NCCONC(=O)[CH]1CC[CH](CN1C=O)NO[S](O)(=O)=O,OP0
NC(=N)NCCC[CH](N1[CH](CCC1=O)C(O)=O)C(O)=O,OP1
OC(=O)C(=O)Nc1sc2COCCc2c1C(O)=O,OPA
CCCC[CH]1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,OPB
CCCCCO[CH]1O[CH](CO)[CH](O)[CH](O)[CH]1O,OPM
[NH3+]CCN(CC(O)=O)C(=O)CC1=Cc2cccnc2NC1=O,OPN
O=C1C=CC(=O)N1COCN2C(=O)C=CC2=O,OPP
N[CH](CCCNC(N)=N)C(=O)CCC(O)=O,OPR
C[CH]1ON(CCc2c[nH]cn2)C(=O)[CH]1NC(=O)c3cccc(O)c3O,OPV
COc1ccc2sc(nc2c1)c3cncc(NC(C)=O)c3,OPW
O[CH]1C[C](CNC2CCCCC2)(C[CH]1O)[S](O)(=O)=O,OPX
C[CH]1ON(CCc2c[nH]cn2)C(=O)[CH]1NC(=O)c3cccc(O)c3O,OPZ
CCNC1=N[CH]2[CH](O)[CH](O)[CH](O[CH]2S1)C(F)F,OQ1
O[P](O)(=O)c1ccccc1OCC(=O)NCCc2ccccc2,OQE
COc1ccc(Cl)cc1NC(=O)Nc2ccc3nc(NC(=O)c4ccccc4)sc3c2,OQJ
Cc1nc2nc(nn2c(C)c1CC(=O)Nc3cccc(c3)C(F)(F)F)c4cccnc4,OQM
CNc1[nH]c2c(CCc3ccccc3)c4N=C(N)NC(=O)c4cc2n1,OQN
CNc1[nH]c2cc3C(=O)N=C(N)Nc3c(CCc4ccc(cc4)C(F)(F)F)c2n1,OQQ
CC(C)NC[CH]1CCc2cc(CO)c(cc2N1)[N+]([O-])=O,OQR
COc1ccc(cc1)n2ncc3C(=O)N(CC(=O)Nc4cc(ccc4Cl)C(F)(F)F)C=Nc23,OQS
N[S](=O)(=O)c1c(F)c(F)cc(F)c1N[CH]2C=CCc3ccccc23,OQT
N[S](=O)(=O)c1c(F)c(F)cc(F)c1NC2CCCCCCC2,OQW
N[CH](Cc1ccccc1)C(=O)N2CCC[CH]2C(=O)NCc3sc(Cl)cc3,OQZ
OC(=O)Cc1coc2cc(OCc3ccccc3)ccc12,OR4
COCCN(C)[S](=O)(=O)c1cc(NC(=O)CCl)ccc1Cl,OR7
Cn1nc(C)c(c1Cl)[S](=O)(=O)NCc2ccc(cc2)c3c(C)onc3C,OR8
CN1CCc2cccc3c2[CH]1Cc4ccc(O)c(O)c34,OR9
Oc1ccc2cc(cc(c2c1N=Nc3ccccc3)[S](O)(=O)=O)[S](O)(=O)=O,ORA
C[CH](N[S](=O)(=O)c1c(C)onc1C)c2ccc(cc2)c3cc(F)cnc3Cl,ORB
C[CH](N[S](=O)(=O)c1c(C)onc1C)c2ccc(cc2)c3c(C)onc3C,ORC
OC(=O)c1ccc(c(c1)C(O)=O)C2=C3C=C(F)C(=O)C=C3Oc4cc(O)c(F)cc24,ORE
N#Cc1nc(NC2CCCCC2)nc(n1)N3CCNCC3,ORG
FC(F)(F)c1cccc(c1)N2N=C(C#N)C(=O)N(CCCN3CCCCC3)C2=O,ORH
Oc1ccc(N=Nc2ccc(cc2)[S](O)(=O)=O)c3ccccc13,ORI
CNC(=O)Cc1ccc(Oc2sc3cc(F)ccc3n2)cc1O,ORJ
CC(C)N[S](=O)(=O)c1cc(NC(=O)CCl)ccc1Cl,ORM
CC(C)C[CH](NC(=O)NCc1ccccc1)C(=O)N(C)N(C)C=N,ORW
Nc1ncnc2c(CN3C[CH](O)[CH](CSCC#C)C3)c[nH]c12,OS2
Nc1ncnc2c(CN3C[CH](O)[CH](CSCCCC#C)C3)c[nH]c12,OS3
Cc1cc(N)nc2cc(ccc12)c3ccc(OCc4ccccn4)c(CN)c3,OS7
COc1ccc2CCCN(CCCNC(=O)c3cccc4NC(=O)C[CH](C)Nc34)c2c1,OS8
OC(=O)CCC(=O)c1ccccc1C(O)=O,OSB
CC(C)Oc1ccc(cc1CN)c2ccc3c(C)cc(N)nc3c2,OSD
CCCOc1ccc(cc1CN)c2ccc3c(C)cc(N)nc3c2,OSG
CCOc1ccc(cc1CN)c2ccc3c(C)cc(N)nc3c2,OSJ
COc1ccc2CCCN(CCCC=Cc3cccc4NC(=O)C[CH](C)Nc34)c2c1,OSN
N[S](=O)(=O)c1ccc(cc1)N2CCCC[S]2(=O)=O,OSP
C[CH]1Nc2c(NC1=O)cccc2C(=O)NCC(F)(F)CN3CCCc4ccccc34,OSQ
COC=C(C(=O)OC)c1ccccc1C=Cc2ccccc2,OST
Cc1cc(N)nc2cc(ccc12)c3ccc(CN)cc3,OSY
Cc1cc(N)nc2cc(ccc12)c3cccc(CCN)c3,OT4
FC(F)(F)c1cc(NCc2cn(nn2)c3ccc(Oc4ccccc4)cc3)ccn1,OT8
OC(=O)C(=O)Nc1sc2CNCCc2c1C(O)=O,OTA
ONC(=O)[C]1(F)[CH]([CH]1c2ccc(cc2)c3ncc(F)cn3)c4ccccc4,OTF
Cc1ccccc1C(=O)N[CH]2[CH](O)O[CH](CO)[CH](O)[CH]2O,OTG
CCCC(=O)O[CH]1C[C](C)(OC(C)=O)[CH]2C[CH](OC(=O)C(C)=CC)[CH](C)[CH]2[CH]3OC(=O)[C](C)(O)[C]13O,OTK
OC[CH]1O[CH](Sc2ccccc2[N+]([O-])=O)[CH](O)[CH](O)[CH]1O,OTN
Cc1cc(N)nc2cc(ccc12)c3ccc(OCC4CC4)c(CN)c3,OU1
Cc1cc(N)nc2cc(ccc12)c3ccc(OCc4cocn4)c(CN)c3,OU4
C[CH]1CN(CCN1c2cc(F)cc(F)c2)C(=O)CC[C]3(NC(=O)NC3=O)C4CC4,OU5
Cc1cc(N)nc2cc(ccc12)c3ccc(OCc4scnc4)c(CN)c3,OU7
Cc1cc(N)nc2cc(ccc12)c3cncc(CN)c3,OUA
N[CH](CN1C(=O)NC(=O)c2cocc12)C(O)=O,OUB
Cc1cc(O)cc(C)c1C[CH]2NC(=O)[CH](Cc3ccc(O)cc3)NC2=O,OUC
Cc1cc(N)nc2cc(ccc12)c3cccc(CN)c3,OUG
Cc1cc(N)nc2cc(ccc12)c3ccc(OCc4cscn4)c(CN)c3,OUJ
NC(=O)c1ccc(Oc2ccc(cc2)C(N)=O)cc1,OUL
Cc1cc(N)nc2cc(ccc12)c3ccc(OCc4ccc(cc4)C#N)c(CN)c3,OUM
Cc1cc(N)nc2cc(ccc12)c3ccc(OCC4CCC4)c(CN)c3,OUP
Cc1cc(N)nc2cc(ccc12)c3ccc(OCc4cccnc4)c(CN)c3,OUS
COC(=O)CCc1cnc2N(O)C(=O)C(=C(N)c2c1)C(=O)NCc3ccc(F)cc3F,OUY
CCNCCN1C[CH](OC[CH]1C)c2ccccc2,OUZ
CO[CH]1C(=O)CC[C](C)(O)[C]1(O)[C]2(C)O[CH]2CC=C(C)C,OVA
CCCCOc1ccc2c(CC(O)=O)coc2c1,OVG
COc1ccc(Nc2ccc3c(CC(O)=O)coc3c2)cc1,OVJ
OC(=O)Cc1coc2cc(Oc3ccccc3)ccc12,OVS
CC(=O)Nc1cccc(Oc2cc(nc(n2)c3ccncc3)[CH]4CCCNC4)c1,OWB
OC(=O)Cc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,OWD
COc1cc(Cc2cnc(N)nc2N)cc(C=CC(=O)N3N=Cc4ccccc4[CH]3c5cc(C)cc(C)c5)c1OC,OWJ
[nH]1ccnc1Nc2ccc(Nc3ccc(Nc4[nH]ccn4)cc3)cc2,OWL
COC(=O)c1ccc2N(CCN(CC3CC3)c2c1)C(=O)C=C,OWN
COc1cc(Cc2cnc(N)nc2N)cc(C=CC(=O)N3NCc4ccccc4[CH]3Cc5ccccc5)c1OC,OWP
COc1ccc(cc1)n2nnc3cnc(N[CH]4CCN(C4)c5ccncc5)nc23,OWQ
COc1cc(Cc2cnc(N)nc2N)cc(C=CC(=O)N3N=Cc4ccccc4[CH]3c5ccc(C)cc5)c1OC,OWS
C[CH](C#Cc1cccc(c1)C(=O)NCC[CH](c2ccccc2)c3ccc(OC(F)(F)F)cc3)N(O)C(N)=O,OWW
CCN(CC)C(=O)c1ccc(cc1)[CH](N2C[CH](C)N(C[CH]2C)Cc3ccccc3)c4cccc(O)c4,OWY
C[C]12OO[C](CCC(O)=O)(c3ccccc13)c4ccccc24,OX1
Cc1oc(nn1)[CH]2O[CH](CO)[CH](O)[CH](O)[CH]2O,OX2
Oc1ccc(cc1)C=NOC(=O)C2CCCCC2,OX3
Oc1ccc(C=NOC(=O)C2CCCCC2)cc1F,OX4
CC(C)(C)CC(=O)ON=Cc1ccc(O)cc1,OX5
CC(C)[CH](NC(=O)OC(C)(C)C)c1ocnn1,OX6
CC(C)[CH](NC(=O)OC(C)(C)C)c1ocnn1,OX7
C[CH]1CO[CH](CN1CCC[S](N)(=O)=O)c2cc(C)ccc2C,OXB
CCN1C=C(C(O)=O)C(=O)c2cc3OCOc3cc12,OXI
CNCc1cc(cc(c1)C(F)(F)F)C(F)(F)F,OXJ
CC(=CCO)C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C,OXR
CN1CCC(CC1)n2cc(Nc3ncc4nnn(c5ccc(F)cc5C#N)c4n3)cn2,OXW
CCC[CH](C(=O)Nc1ccc(cc1)[S](N)(=O)=O)C(C)(C)C,OY0
CCN1CCN(C(=O)CC)c2ccc(cc12)C(=O)OC,OY2
